collection_batch_id,inventory_uid,canonical_inventory_id,query_text,query_tier,query_template_version,marketplace_id,fetched_at,item_id,title,price_value,price_currency,condition,condition_id,buying_options,item_web_url,image_url,seller_username,seller_feedback_score,seller_feedback_percentage,shipping_cost_value,shipping_cost_currency,item_location_country,item_location_city,item_creation_date
batch_20260723_095422,iuid_41b9ff9c26ec470a,rolex_1530_7865,Rolex 1530 7865,1,v1,EBAY_US,2026-07-30T19:34:23+00:00,v1|158113112852|0,New Genuine Rolex 1520 1555 1570 1530 7865 Balance Staff for Watch Cal Movement,77.50,USD,New with tags,1000,FIXED_PRICE|BEST_OFFER,https://www.ebay.com/itm/158113112852?_skw=Rolex+1530+7865&hash=item24d046a314:g:aLwAAeSw1bNqYl1W,https://i.ebayimg.com/images/g/aLwAAeSw1bNqYl1W/s-l225.jpg,boostaholic247,2325,100.0,0.00,USD,US,Franconia,2026-07-23T18:28:54.000Z
batch_20260723_095422,iuid_41b9ff9c26ec470a,rolex_1530_7865,Rolex 1530 7865,1,v1,EBAY_US,2026-07-30T19:34:23+00:00,v1|257542975097|0,Rolex 1530-7865 Balance Staff  3 Pcs In One Package Genuine  Sealed,120.00,USD,New with tags,1000,FIXED_PRICE,https://www.ebay.com/itm/257542975097?_skw=Rolex+1530+7865&hash=item3bf6c1ee79:g:yaEAAeSwEcFpwyCy,https://i.ebayimg.com/images/g/yaEAAeSwEcFpwyCy/s-l225.jpg,adihaj-7,326,100.0,,,US,Greenwich,2026-06-02T23:09:43.000Z
batch_20260723_095422,iuid_41b9ff9c26ec470a,rolex_1530_7865,Rolex 1530 7865,1,v1,EBAY_US,2026-07-30T19:34:23+00:00,v1|188355420669|0,Original New Rolex 1530-7865 Balance Staff  3 Pcs Watch Part,75.00,USD,New without tags,1500,FIXED_PRICE,https://www.ebay.com/itm/188355420669?_skw=Rolex+1530+7865&hash=item2bdadba1fd:g:V5sAAeSwPZBp-4xd,https://i.ebayimg.com/images/g/V5sAAeSwPZBp-4xd/s-l225.jpg,oc_watch_collection,6378,99.7,0.00,USD,US,Fountain Valley,2026-05-06T18:46:00.000Z
batch_20260723_095422,iuid_41b9ff9c26ec470a,rolex_1530_7865,Rolex 1530 7865,1,v1,EBAY_US,2026-07-30T19:34:23+00:00,v1|227181794683|0,Balance Axle 0.43mm New Blister NOS for Rolex (code 1530 7865) Balance St X1,112.26,USD,Nuovo con etichette,1000,FIXED_PRICE|BEST_OFFER,https://www.ebay.com/itm/227181794683?_skw=Rolex+1530+7865&hash=item34e517157b:g:g~EAAeSwRo9qawRC,https://i.ebayimg.com/images/g/g~EAAeSwRo9qawRC/s-l225.jpg,*rarecollections,1407,100.0,51.60,USD,IT,,2026-01-20T11:03:43.000Z
batch_20260723_095422,iuid_41b9ff9c26ec470a,rolex_1530_7865,Rolex 1530 7865,1,v1,EBAY_US,2026-07-30T19:34:23+00:00,v1|227181794729|0,"Balance Staff collet Fitting 0,43mm for Rolex (cod. 1530 7865) — New Blister X1",112.52,USD,New with tags,1000,FIXED_PRICE,https://www.ebay.com/itm/227181794729?_skw=Rolex+1530+7865&hash=item34e51715a9:g:BYYAAeSwdbtqawTG,https://i.ebayimg.com/images/g/BYYAAeSwdbtqawTG/s-l225.jpg,*rarecollections,1407,100.0,55.00,USD,IT,,2026-01-20T11:03:43.000Z
batch_20260723_095422,iuid_41b9ff9c26ec470a,rolex_1530_7865,Rolex 1530 7865,1,v1,EBAY_US,2026-07-30T19:34:23+00:00,v1|297188541077|0,New Genuine Rolex Cal. 1530 Part 7865 Balance Staff (Pack Of 3),100.00,USD,New without tags,1500,FIXED_PRICE,https://www.ebay.com/itm/297188541077?_skw=Rolex+1530+7865&hash=item4531d14295:g:GFQAAeSw3xhn8zu6,https://i.ebayimg.com/images/g/GFQAAeSw3xhn8zu6/s-l225.jpg,percyswatchfinds,1633,100.0,0.00,USD,US,Delray Beach,2025-04-07T02:45:22.000Z
batch_20260723_095422,iuid_41b9ff9c26ec470a,rolex_1530_7865,Rolex 1530 7865,1,v1,EBAY_US,2026-07-30T19:34:23+00:00,v1|256047928683|0,Rolex 1530 # 7865 Balance Staff x1 Swiss New ,53.48,USD,New without tags,1500,FIXED_PRICE,https://www.ebay.com/itm/256047928683?_skw=Rolex+1530+7865&hash=item3b9da5556b:g:Z90AAOSwai9kPrKC,https://i.ebayimg.com/images/g/Z90AAOSwai9kPrKC/s-l225.jpg,nwcs84,11810,100.0,17.72,USD,GB,HILLSBOROUGH,2023-04-18T15:12:31.000Z
batch_20260723_095422,iuid_41b9ff9c26ec470a,rolex_1530_7865,Rolex 1530 7865,1,v1,EBAY_US,2026-07-30T19:34:23+00:00,v1|144909165967|0,Rolex 1530 7865 Balance Staff. PRICE IS FOR ONE STAFF 0.43mm  Genuine NOS,38.39,USD,New without tags,1500,FIXED_PRICE,https://www.ebay.com/itm/144909165967?_skw=Rolex+1530+7865&hash=item21bd42658f:g:Kl0AAOSwPipjyBPI,https://i.ebayimg.com/images/g/Kl0AAOSwPipjyBPI/s-l225.jpg,volunteertime,23685,100.0,,,US,Knoxville,2023-01-20T11:43:49.000Z
batch_20260723_095422,iuid_41b9ff9c26ec470a,rolex_1530_7865,Rolex 1530 7865,1,v1,EBAY_US,2026-07-30T19:34:23+00:00,v1|224058086865|0,"Genuine Rolex 1530 7865 Balance Staff, Collet fitting, .43mm New Open Package",75.00,USD,New without tags,1500,FIXED_PRICE,https://www.ebay.com/itm/224058086865?_skw=Rolex+1530+7865&hash=item342ae715d1:g:JKMAAOSwJdtlCepD,https://i.ebayimg.com/images/g/JKMAAOSwJdtlCepD/s-l225.jpg,only-genuine-parts,3736,100.0,0.00,USD,US,Los Angeles,2020-06-25T23:08:16.000Z
batch_20260723_095422,iuid_41b9ff9c26ec470a,rolex_1530_7865,Rolex 1530 7865,1,v1,EBAY_US,2026-07-30T19:34:23+00:00,v1|136672047683|0,Orig Rolex 1530 7865 Balance Staff NEW/OPEN 1pc.for watch repair (0.43mm collet),55.00,USD,New without tags,1500,FIXED_PRICE,https://www.ebay.com/itm/136672047683?_skw=Rolex+1530+7865&hash=item1fd249f243:g:bj0AAOSwSDlmYjTb,https://i.ebayimg.com/images/g/bj0AAOSwSDlmYjTb/s-l225.jpg,timelessclassicwatches,14489,99.9,5.15,USD,US,Glendora,2025-10-29T00:50:57.000Z
