collection_batch_id,inventory_uid,canonical_inventory_id,query_text,query_tier,query_template_version,marketplace_id,fetched_at,item_id,title,price_value,price_currency,condition,condition_id,buying_options,item_web_url,image_url,seller_username,seller_feedback_score,seller_feedback_percentage,shipping_cost_value,shipping_cost_currency,item_location_country,item_location_city,item_creation_date
batch_20260805_160746,iuid_e6a64aba60334614,rolex_2030_4431,Rolex 2030 4431,1,v1,EBAY_DE,2026-08-05T16:07:48+00:00,v1|227220006449|0,Ankerwelle Neu Blister NOS für Rolex (Code 2030 4431) Pallet Staff X1,42.90,EUR,Nuovo con etichette,1000,FIXED_PRICE|BEST_OFFER,https://www.ebay.de/itm/227220006449?_skw=Rolex+2030+4431&hash=item34e75e2631:g:eZ8AAeSwAY9qbEmr,https://i.ebayimg.com/images/g/eZ8AAeSwAY9qbEmr/s-l225.jpg,*rarecollections,1412,100.0,29.00,EUR,IT,,2026-02-16T21:47:30.000Z
batch_20260805_160746,iuid_e6a64aba60334614,rolex_2030_4431,Rolex 2030,4,v1,EBAY_DE,2026-08-05T16:07:51+00:00,v1|398244513541|0,Rolex Lady Date White Dial Stahl Gold Automatik Damenuhr Ref 6917 B&P 1983 LC100,5250.00,EUR,Gebraucht - Gut,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.de/itm/398244513541?_skw=Rolex+2030&hash=item5cb9390705:g:4mEAAeSw8fBqcGGS,https://i.ebayimg.com/images/g/4mEAAeSw8fBqcGGS/s-l225.jpg,zeitauktion,34695,99.7,0.00,EUR,DE,,2026-08-03T09:37:20.000Z
batch_20260805_160746,iuid_e6a64aba60334614,rolex_2030_4431,Rolex 2030,4,v1,EBAY_DE,2026-08-05T16:07:51+00:00,v1|236981076591|0,Rolex Datejust Ref.6827 1979 Box&Beschreibung Original Vintage Unpoliert,6115.00,EUR,Gebraucht - Gut,3000,FIXED_PRICE,https://www.ebay.de/itm/236981076591?_skw=Rolex+2030&hash=item372d2c426f:g:9E8AAeSwxMpqcF20,https://i.ebayimg.com/images/g/9E8AAeSwxMpqcF20/s-l225.jpg,juwelierhaeffner,9618,100.0,30.00,EUR,DE,Stuttgart,2026-08-03T09:18:10.000Z
batch_20260805_160746,iuid_e6a64aba60334614,rolex_2030_4431,Rolex 2030,4,v1,EBAY_DE,2026-08-05T16:07:51+00:00,v1|206452950283|0,Rolex Cal 2030 2035 Part 4474 4478 Lad Masse Oscillating Weight Rotor,158.00,EUR,Gebraucht,3000,FIXED_PRICE,https://www.ebay.de/itm/206452950283?_skw=Rolex+2030&hash=item30118e050b:g:KgUAAeSwqNVqa2iZ,https://i.ebayimg.com/images/g/KgUAAeSwqNVqa2iZ/s-l225.jpg,beffroi111,7131,100.0,9.00,EUR,FR,,2026-07-31T01:35:00.000Z
batch_20260805_160746,iuid_e6a64aba60334614,rolex_2030_4431,Rolex 2030,4,v1,EBAY_DE,2026-08-05T16:07:51+00:00,v1|198535450985|0,Rolex Cal 2030 Teil 4471 Pont Automatik Gerät Upper Bridge Lady,88.00,EUR,Gebraucht,3000,FIXED_PRICE,https://www.ebay.de/itm/198535450985?_skw=Rolex+2030&hash=item2e39a29169:g:4wkAAeSwygVqa2gY,https://i.ebayimg.com/images/g/4wkAAeSwygVqa2gY/s-l225.jpg,beffroi111,7131,100.0,9.00,EUR,FR,,2026-07-31T01:30:00.000Z
batch_20260805_160746,iuid_e6a64aba60334614,rolex_2030_4431,Rolex 2030,4,v1,EBAY_DE,2026-08-05T16:07:51+00:00,v1|298530669900|0,Rolex Datejust Lady Ref.6917 Bj.1981 Full Set sehr gut Vintage,5094.00,EUR,Gebraucht - Gut,3000,FIXED_PRICE,https://www.ebay.de/itm/298530669900?_skw=Rolex+2030&hash=item4581d0854c:g:8JIAAeSwOKhqZ30A,https://i.ebayimg.com/images/g/8JIAAeSwOKhqZ30A/s-l225.jpg,juwelierhaeffner,9618,100.0,30.00,EUR,DE,Stuttgart,2026-07-24T17:02:11.000Z
batch_20260805_160746,iuid_e6a64aba60334614,rolex_2030_4431,Rolex 2030,4,v1,EBAY_DE,2026-08-05T16:07:51+00:00,v1|398210205075|0,Rolex Oyster Perpetual Sigma Dial Stahl / Weissgold Automatik Damenuhr Ref. 6719,2850.00,EUR,Gebraucht - Hervorragend,2990,FIXED_PRICE|BEST_OFFER,https://www.ebay.de/itm/398210205075?_skw=Rolex+2030&hash=item5cb72d8593:g:1ugAAeSwLQFqboQM,https://i.ebayimg.com/images/g/1ugAAeSwLQFqboQM/s-l225.jpg,zeitauktion,34695,99.7,0.00,EUR,DE,,2026-07-24T08:40:21.000Z
batch_20260805_160746,iuid_e6a64aba60334614,rolex_2030_4431,Rolex 2030,4,v1,EBAY_DE,2026-08-05T16:07:51+00:00,v1|398210103943|0,Rolex Lady Date Edelstahl / Gelbgold Automatik Damenuhr Ref. 6917 Klassiker,3650.00,EUR,Gebraucht - Hervorragend,2990,FIXED_PRICE|BEST_OFFER,https://www.ebay.de/itm/398210103943?_skw=Rolex+2030&hash=item5cb72bfa87:g:3vYAAeSwSApqboIm,https://i.ebayimg.com/images/g/3vYAAeSwSApqboIm/s-l225.jpg,zeitauktion,34695,99.7,0.00,EUR,DE,,2026-07-24T08:04:12.000Z
batch_20260805_160746,iuid_e6a64aba60334614,rolex_2030_4431,Rolex 2030,4,v1,EBAY_DE,2026-08-05T16:07:51+00:00,v1|407093799704|0,Rolex 2030-4439-Aufzugsrad,70.00,EUR,Nuovo senza etichette,1500,FIXED_PRICE,https://www.ebay.de/itm/407093799704?_skw=Rolex+2030&hash=item5ec8ae6b18:g:NBAAAeSwK8xqYlRi,https://i.ebayimg.com/images/g/NBAAAeSwK8xqYlRi/s-l225.jpg,lang_295210,5,100.0,20.00,EUR,IT,Pinzano al Tagliamento,2026-07-24T17:54:18.000Z
batch_20260805_160746,iuid_e6a64aba60334614,rolex_2030_4431,Rolex 2030,4,v1,EBAY_DE,2026-08-05T16:07:51+00:00,v1|206435949994|0,Rolex spare part escape wheel cal 2030 2035 part 4429 Original Parts  (O192),60.00,EUR,Gebraucht,3000,FIXED_PRICE,https://www.ebay.de/itm/206435949994?_skw=Rolex+2030&hash=item30108a9daa:g:43cAAeSwcGlqYkqe,https://i.ebayimg.com/images/g/43cAAeSwcGlqYkqe/s-l225.jpg,kian-werke,7803,100.0,6.00,EUR,DE,Hildesheim,2026-07-23T17:09:38.000Z
