collection_batch_id,inventory_uid,canonical_inventory_id,query_text,query_tier,query_template_version,marketplace_id,fetched_at,item_id,title,price_value,price_currency,condition,condition_id,buying_options,item_web_url,image_url,seller_username,seller_feedback_score,seller_feedback_percentage,shipping_cost_value,shipping_cost_currency,item_location_country,item_location_city,item_creation_date
batch_20260723_095422,iuid_25bd88f5e0a94991,rolex_244_24_p3_8,Rolex 244,4,v1,EBAY_US,2026-07-30T19:29:11+00:00,v1|158123560125|0,Rolex Daytona Cal 430 Balance Stop Spring Part 244 Genuine And New,111.30,USD,New without tags,1500,FIXED_PRICE|BEST_OFFER,https://www.ebay.com/itm/158123560125?_skw=Rolex+244&hash=item24d0e60cbd:g:1NgAAeSwT6ZqZwYH,https://i.ebayimg.com/images/g/1NgAAeSwT6ZqZwYH/s-l225.jpg,watches.watchparts,1590,99.7,17.39,USD,AU,Wheelers Hill,2026-07-27T07:19:05.000Z
batch_20260723_095422,iuid_25bd88f5e0a94991,rolex_244_24_p3_8,Rolex 244,4,v1,EBAY_US,2026-07-30T19:29:11+00:00,v1|307080885452|0,"DRIKLUX Automatic Single Watch Winder for Rolex 8.1 * 5.7 * 6.3 inches, black",99.46,USD,New with tags,1000,FIXED_PRICE,https://www.ebay.com/itm/307080885452?_skw=Rolex+244&hash=item477f7274cc:g:MyMAAeSwOKhqYe1k,https://i.ebayimg.com/images/g/MyMAAeSwOKhqYe1k/s-l225.jpg,usgreen,748,99.0,0.00,USD,US,Zephyrhills,2026-07-23T10:30:57.000Z
batch_20260723_095422,iuid_25bd88f5e0a94991,rolex_244_24_p3_8,Rolex 244,4,v1,EBAY_US,2026-07-30T19:29:11+00:00,v1|137522718252|0,Rolex GMT Master II 116713LN Stainless Steel Ceramic 40mm Automatic 2015 #CSW244,16833.45,USD,Pre-owned - Good,3000,FIXED_PRICE,https://www.ebay.com/itm/137522718252?_skw=Rolex+244&hash=item2004fe262c:g:vikAAeSw1ihqWnAn,https://i.ebayimg.com/images/g/vikAAeSw1ihqWnAn/s-l225.jpg,minico_01,11772,99.2,0.00,USD,JP,,2026-07-17T18:07:41.000Z
batch_20260723_095422,iuid_25bd88f5e0a94991,rolex_244_24_p3_8,Rolex 244,4,v1,EBAY_US,2026-07-30T19:29:11+00:00,v1|318576070237|0,"DRIKLUX Automatic Single Watch Winder for Rolex 8.1 * 5.7 * 6.3 inches, black",97.82,USD,New with tags,1000,FIXED_PRICE,https://www.ebay.com/itm/318576070237?_skw=Rolex+244&hash=item4a2c9d0e5d:g:ESsAAeSw6XlqVPHQ,https://i.ebayimg.com/images/g/ESsAAeSw6XlqVPHQ/s-l225.jpg,ahaland-96,638,99.2,0.00,USD,US,Lakewood,2026-07-14T14:10:24.000Z
batch_20260723_095422,iuid_25bd88f5e0a94991,rolex_244_24_p3_8,Rolex 244,4,v1,EBAY_US,2026-07-30T19:29:11+00:00,v1|147432187313|0,Genuine Rolex Cal 244 Part 24-v51 U-08 Swiss Made OEM Watch Part NOS,125.00,USD,New with tags,1000,FIXED_PRICE|BEST_OFFER,https://www.ebay.com/itm/147432187313?_skw=Rolex+244&hash=item2253a4a5b1:g:uXsAAeSwusNqUASg,https://i.ebayimg.com/images/g/uXsAAeSwusNqUASg/s-l225.jpg,vivero_watch_supplies,12,100.0,,,US,Fort Lauderdale,2026-07-12T14:49:21.000Z
batch_20260723_095422,iuid_25bd88f5e0a94991,rolex_244_24_p3_8,Rolex 244,4,v1,EBAY_US,2026-07-30T19:29:11+00:00,v1|178303084882|0,"DRIKLUX Automatic Single Watch Winder for Rolex 8.1 * 5.7 * 6.3 inches, black",99.46,USD,New with tags,1000,FIXED_PRICE,https://www.ebay.com/itm/178303084882?_skw=Rolex+244&hash=item2983b12952:g:cnsAAeSwsehqUs2U,https://i.ebayimg.com/images/g/cnsAAeSwsehqUs2U/s-l225.jpg,coa351485,547,99.6,0.00,USD,US,Brooklyn,2026-07-12T23:11:16.000Z
batch_20260723_095422,iuid_25bd88f5e0a94991,rolex_244_24_p3_8,Rolex 244,4,v1,EBAY_US,2026-07-30T19:29:11+00:00,v1|800317505048|0,Early Vintage Rolex Submariner Tritium 16800 168000 Dial #244,413.88,USD,Used,3000,FIXED_PRICE,https://www.ebay.com/itm/800317505048?_skw=Rolex+244&hash=itemba56a3fe18:g:ltkAAeSwTe1qUFLh,https://i.ebayimg.com/images/g/ltkAAeSwTe1qUFLh/s-l225.jpg,hnco,36197,99.8,69.53,USD,AU,Woolloongabba,2026-07-10T02:03:15.000Z
batch_20260723_095422,iuid_25bd88f5e0a94991,rolex_244_24_p3_8,Rolex 244,4,v1,EBAY_US,2026-07-30T19:29:11+00:00,v1|127966533558|0,rolex 244 24-V53 seadweller pressure valve,65.00,USD,New with tags,1000,FIXED_PRICE|BEST_OFFER,https://www.ebay.com/itm/127966533558?_skw=Rolex+244&hash=item1dcb6657b6:g:IpsAAeSwWZtqT~pp,https://i.ebayimg.com/images/g/IpsAAeSwWZtqT~pp/s-l225.jpg,robertrehern0,525,100.0,5.17,USD,US,Moss Point,2026-07-09T19:48:15.000Z
batch_20260723_095422,iuid_25bd88f5e0a94991,rolex_244_24_p3_8,Rolex 244,4,v1,EBAY_US,2026-07-30T19:29:11+00:00,v1|188594492312|0,"DRIKLUX Automatic Single Watch Winder for Rolex 8.1 * 5.7 * 6.3 inches, black",104.39,USD,New with tags,1000,FIXED_PRICE|BEST_OFFER,https://www.ebay.com/itm/188594492312?_skw=Rolex+244&hash=item2be91b9398:g:j6sAAeSwnlxqR8Jo,https://i.ebayimg.com/images/g/j6sAAeSwnlxqR8Jo/s-l225.jpg,pofuduksshop,9439,99.2,0.00,USD,US,Saint Petersburg,2026-07-03T14:08:37.000Z
batch_20260723_095422,iuid_25bd88f5e0a94991,rolex_244_24_p3_8,Rolex 244,4,v1,EBAY_US,2026-07-30T19:29:11+00:00,v1|800270657897|0,Genuine Rolex Cal. 244 Part 24-V53 Original Swiss Made OEM Sealed Watch Part,79.99,USD,New with tags,1000,FIXED_PRICE|BEST_OFFER,https://www.ebay.com/itm/800270657897?_skw=Rolex+244&hash=itemba53d92969:g:EQgAAeSwXE5qQJeP,https://i.ebayimg.com/images/g/EQgAAeSwXE5qQJeP/s-l225.jpg,bigwil_70,478,99.8,,,US,Staten Island,2026-07-01T06:07:11.000Z
